Date,Sales,Expenses,Region,Customer_Satisfaction_Score,Website_Visits,Ad_Spend,Product_Category,Profit
17-09-2023 18:00,2822,1227,North,84,1559,770,Furniture,1595
17-09-2023 19:00,1348,1551,West,83,1951,602,Electronics,-203
17-09-2023 20:00,2278,2071,West,70,949,259,Furniture,207
17-09-2023 21:00,4908,2919,West,85,1344,953,Electronics,1989
17-09-2023 22:00,4773,1331,North,81,589,637,Furniture,3442
17-09-2023 23:00,1307,844,East,67,1040,180,Electronics,463
18-09-2023 00:00,4416,1942,East,83,675,512,Groceries,2474
18-09-2023 01:00,2150,1719,West,87,1943,574,Furniture,431
18-09-2023 02:00,2960,2625,South,52,1147,987,Electronics,335
18-09-2023 03:00,3334,666,South,52,1400,117,Electronics,2668
18-09-2023 04:00,1765,763,East,76,1186,168,Furniture,1002
18-09-2023 05:00,1724,1995,West,51,1694,229,Furniture,-271
18-09-2023 06:00,3809,1731,North,52,893,746,Furniture,2078
18-09-2023 07:00,2619,1786,South,66,1789,914,Groceries,833
18-09-2023 08:00,4558,2029,South,95,1003,990,Groceries,2529
18-09-2023 09:00,1382,2308,North,88,1657,829,Groceries,-926
18-09-2023 10:00,4477,2377,North,87,1455,409,Furniture,2100
18-09-2023 11:00,3435,2249,West,89,1549,586,Electronics,1186
18-09-2023 12:00,1524,2409,North,68,1800,114,Electronics,-885
18-09-2023 13:00,4628,1835,North,68,599,595,Electronics,2793
18-09-2023 14:00,3686,1697,North,93,1965,285,Clothing,1989
18-09-2023 15:00,3985,2978,East,54,924,516,Furniture,1007
18-09-2023 16:00,4697,1267,North,54,1553,806,Electronics,3430
18-09-2023 17:00,1275,600,South,63,1405,802,Furniture,675
18-09-2023 18:00,3547,2232,West,76,995,845,Furniture,1315
18-09-2023 19:00,3764,2419,West,98,1150,531,Electronics,1345
18-09-2023 20:00,1336,2791,West,97,1497,165,Furniture,-1455
18-09-2023 21:00,2973,1871,East,85,1714,180,Clothing,1102
18-09-2023 22:00,3979,604,South,89,1710,135,Clothing,3375
18-09-2023 23:00,1480,1193,North,84,639,846,Electronics,287
19-09-2023 00:00,4968,2190,South,70,819,116,Furniture,2778
19-09-2023 01:00,1910,1810,West,54,868,613,Clothing,100
19-09-2023 02:00,2996,1570,North,73,796,132,Electronics,1426
19-09-2023 03:00,4344,1566,West,88,1723,448,Groceries,2778
19-09-2023 04:00,4991,1317,West,99,1295,479,Groceries,3674
19-09-2023 05:00,4129,2768,West,73,1902,607,Groceries,1361
19-09-2023 06:00,2351,2036,South,89,1603,745,Groceries,315
19-09-2023 07:00,3033,2691,South,92,1970,967,Clothing,342
19-09-2023 08:00,2754,1389,West,95,1000,955,Electronics,1365
19-09-2023 09:00,1108,2377,West,99,758,366,Clothing,-1269
19-09-2023 10:00,4350,2373,North,62,1644,616,Groceries,1977
19-09-2023 11:00,4757,1289,West,87,1578,897,Furniture,3468
19-09-2023 12:00,1327,1052,West,94,517,584,Groceries,275
19-09-2023 13:00,2799,1343,West,50,1832,446,Furniture,1456
19-09-2023 14:00,1314,1158,West,92,609,702,Electronics,156
19-09-2023 15:00,4545,1518,South,88,830,763,Clothing,3027
19-09-2023 16:00,2134,2453,West,59,1445,542,Furniture,-319
19-09-2023 17:00,3746,1690,East,51,1787,477,Groceries,2056
19-09-2023 18:00,1780,1250,West,65,767,729,Clothing,530
19-09-2023 19:00,4300,2796,South,86,934,672,Furniture,1504
19-09-2023 20:00,2520,1274,East,65,949,457,Electronics,1246
19-09-2023 21:00,1155,1880,East,72,796,637,Furniture,-725
19-09-2023 22:00,2496,1191,West,75,1660,720,Furniture,1305
19-09-2023 23:00,2724,1218,West,65,1218,979,Electronics,1506
20-09-2023 00:00,4343,733,South,76,1520,906,Clothing,3610
20-09-2023 01:00,1886,2571,East,96,1920,309,Electronics,-685
20-09-2023 02:00,4073,1904,East,90,683,870,Clothing,2169
20-09-2023 03:00,3805,1505,South,79,911,905,Clothing,2300
20-09-2023 04:00,1721,1869,West,82,819,141,Clothing,-148
20-09-2023 05:00,4582,1901,North,81,1240,915,Furniture,2681
20-09-2023 06:00,1912,2564,North,58,1849,112,Groceries,-652
20-09-2023 07:00,4357,2792,East,60,1304,700,Groceries,1565
20-09-2023 08:00,1870,1216,East,86,916,699,Furniture,654
20-09-2023 09:00,1012,2062,West,55,1381,923,Clothing,-1050
20-09-2023 10:00,3655,2211,North,79,1290,588,Electronics,1444
20-09-2023 11:00,1497,1725,East,89,589,286,Electronics,-228
20-09-2023 12:00,2756,1771,West,64,1258,162,Groceries,985
20-09-2023 13:00,3285,2665,North,97,1964,435,Clothing,620
20-09-2023 14:00,2117,508,South,79,1598,654,Furniture,1609
20-09-2023 15:00,4409,1097,East,67,1073,844,Furniture,3312
20-09-2023 16:00,3828,522,South,61,1790,845,Groceries,3306
20-09-2023 17:00,2194,2490,North,53,1462,174,Clothing,-296
20-09-2023 18:00,3004,2787,West,65,1435,864,Electronics,217
20-09-2023 19:00,3653,2108,West,72,1835,924,Electronics,1545
20-09-2023 20:00,3708,2574,North,60,1551,248,Furniture,1134
20-09-2023 21:00,2647,1604,South,73,1865,793,Groceries,1043
20-09-2023 22:00,2590,2746,West,71,925,306,Furniture,-156
20-09-2023 23:00,3896,591,East,88,1382,792,Electronics,3305
21-09-2023 00:00,3983,1350,South,64,1285,784,Furniture,2633
21-09-2023 01:00,2490,2482,South,98,1034,340,Clothing,8
21-09-2023 02:00,3675,1607,East,64,1933,775,Electronics,2068
21-09-2023 03:00,1142,799,North,59,784,674,Electronics,343
21-09-2023 04:00,2224,2843,West,77,1121,993,Furniture,-619
21-09-2023 05:00,4251,1977,South,85,1629,334,Furniture,2274
21-09-2023 06:00,3761,1804,West,66,1003,224,Groceries,1957
21-09-2023 07:00,4435,1500,West,85,545,356,Furniture,2935
21-09-2023 08:00,3526,1582,South,71,1970,191,Clothing,1944
21-09-2023 09:00,1564,1865,North,72,1667,836,Groceries,-301
21-09-2023 10:00,3518,2889,South,78,1036,806,Groceries,629
21-09-2023 11:00,3431,2609,North,71,561,986,Electronics,822
21-09-2023 12:00,2715,1275,East,60,1605,306,Clothing,1440
21-09-2023 13:00,3973,1952,North,85,835,516,Clothing,2021
21-09-2023 14:00,1416,2181,North,93,710,387,Groceries,-765
21-09-2023 15:00,2848,2251,South,78,899,314,Groceries,597
21-09-2023 16:00,3355,2803,West,91,1208,797,Electronics,552
21-09-2023 17:00,3696,2351,West,81,846,737,Furniture,1345
21-09-2023 18:00,2717,2397,North,63,1721,893,Clothing,320
21-09-2023 19:00,2390,2229,North,67,876,866,Clothing,161
21-09-2023 20:00,4072,1827,South,87,1685,611,Electronics,2245
21-09-2023 21:00,2067,1114,North,86,1731,672,Groceries,953
21-09-2023 22:00,3786,744,South,83,1320,467,Clothing,3042
21-09-2023 23:00,2866,1256,East,94,1418,500,Electronics,1610
22-09-2023 00:00,2121,1323,North,72,1950,300,Groceries,798
22-09-2023 01:00,4791,2346,East,81,543,680,Electronics,2445
22-09-2023 02:00,2288,1935,North,95,1299,384,Clothing,353
22-09-2023 03:00,4871,1740,North,52,1802,162,Groceries,3131
22-09-2023 04:00,2806,1015,East,92,1286,745,Electronics,1791
22-09-2023 05:00,3187,973,East,71,1232,850,Electronics,2214
22-09-2023 06:00,2504,535,South,72,1467,863,Electronics,1969
22-09-2023 07:00,4308,1910,South,53,1669,460,Clothing,2398
22-09-2023 08:00,4021,2292,East,62,1592,286,Clothing,1729
22-09-2023 09:00,2016,2234,North,81,1151,582,Furniture,-218
22-09-2023 10:00,1952,1329,South,78,1021,470,Clothing,623
22-09-2023 11:00,3951,1592,North,89,610,120,Electronics,2359
22-09-2023 12:00,1071,2913,West,89,1107,954,Clothing,-1842
22-09-2023 13:00,2690,1685,South,94,1578,902,Electronics,1005
22-09-2023 14:00,4261,2262,South,59,1746,407,Electronics,1999
22-09-2023 15:00,2291,1444,South,62,1395,145,Electronics,847
22-09-2023 16:00,2344,2011,West,94,1023,293,Groceries,333
22-09-2023 17:00,3154,930,East,66,645,156,Furniture,2224
22-09-2023 18:00,4303,2522,North,87,763,653,Furniture,1781
22-09-2023 19:00,4113,1358,West,51,967,556,Electronics,2755
22-09-2023 20:00,4773,729,East,66,1371,432,Clothing,4044
22-09-2023 21:00,1882,2917,South,93,1458,846,Furniture,-1035
22-09-2023 22:00,1138,677,East,75,1710,965,Electronics,461
22-09-2023 23:00,3662,1933,East,87,1866,115,Clothing,1729
23-09-2023 00:00,4754,2113,East,86,1622,744,Groceries,2641
23-09-2023 01:00,3910,2263,North,54,1178,612,Groceries,1647
23-09-2023 02:00,3320,2274,East,74,1829,843,Electronics,1046
23-09-2023 03:00,2504,1474,East,58,1722,249,Clothing,1030
23-09-2023 04:00,3463,581,East,77,1257,915,Groceries,2882
23-09-2023 05:00,3553,1345,East,71,1677,733,Groceries,2208
23-09-2023 06:00,1732,1716,West,78,1418,893,Groceries,16
23-09-2023 07:00,2748,1117,West,84,1619,901,Clothing,1631
23-09-2023 08:00,4924,2763,East,69,1074,981,Electronics,2161
23-09-2023 09:00,1423,2837,East,54,1205,925,Electronics,-1414
23-09-2023 10:00,4478,944,East,88,1333,312,Groceries,3534
23-09-2023 11:00,2591,1422,South,93,1882,490,Electronics,1169
23-09-2023 12:00,1389,692,East,81,1313,380,Furniture,697
23-09-2023 13:00,1341,2162,East,88,898,751,Groceries,-821
23-09-2023 14:00,1945,788,West,59,1899,770,Clothing,1157
23-09-2023 15:00,1613,1667,West,89,1101,638,Electronics,-54
23-09-2023 16:00,1492,1930,West,66,827,441,Clothing,-438
23-09-2023 17:00,1191,2334,North,86,1795,773,Electronics,-1143
23-09-2023 18:00,1498,2470,South,64,1818,729,Clothing,-972
23-09-2023 19:00,1821,1395,East,58,894,436,Clothing,426
23-09-2023 20:00,2735,1419,West,81,1995,174,Electronics,1316
23-09-2023 21:00,2256,2534,North,72,1047,192,Groceries,-278
23-09-2023 22:00,2968,2052,East,60,1541,645,Groceries,916
23-09-2023 23:00,1226,2200,East,62,1418,214,Clothing,-974
24-09-2023 00:00,2394,2560,West,67,576,520,Furniture,-166
24-09-2023 01:00,3186,2225,East,98,1572,212,Clothing,961
24-09-2023 02:00,3903,2887,East,58,1949,467,Furniture,1016
24-09-2023 03:00,1816,2397,East,91,1517,159,Groceries,-581
24-09-2023 04:00,4220,2299,West,54,628,381,Furniture,1921
24-09-2023 05:00,4186,811,North,92,1018,336,Electronics,3375
24-09-2023 06:00,2473,1627,East,71,803,737,Furniture,846
24-09-2023 07:00,2086,838,North,81,1635,144,Electronics,1248
24-09-2023 08:00,1103,2847,East,96,1224,899,Clothing,-1744
24-09-2023 09:00,2874,858,West,51,1411,840,Furniture,2016
24-09-2023 10:00,1870,2716,North,70,1315,296,Electronics,-846
24-09-2023 11:00,1667,1672,West,77,1473,823,Clothing,-5
24-09-2023 12:00,3042,1267,South,73,1318,598,Furniture,1775
24-09-2023 13:00,1272,2589,East,73,862,682,Furniture,-1317
24-09-2023 14:00,2029,701,South,63,1589,846,Electronics,1328
24-09-2023 15:00,4218,2192,South,86,1554,890,Clothing,2026
24-09-2023 16:00,3231,963,South,76,1818,548,Electronics,2268
24-09-2023 17:00,2051,948,East,73,1308,778,Furniture,1103
24-09-2023 18:00,2573,1412,West,55,1842,294,Clothing,1161
24-09-2023 19:00,4190,1297,South,75,1537,784,Groceries,2893
24-09-2023 20:00,1292,1293,North,64,1069,294,Groceries,-1
24-09-2023 21:00,4442,936,East,78,1469,674,Groceries,3506
24-09-2023 22:00,4315,2416,West,85,1765,681,Furniture,1899
24-09-2023 23:00,4651,2273,West,59,852,834,Groceries,2378
25-09-2023 00:00,4797,1030,South,77,1771,409,Furniture,3767
25-09-2023 01:00,4289,1064,East,58,1109,894,Clothing,3225
25-09-2023 02:00,3224,2120,South,70,967,960,Electronics,1104
25-09-2023 03:00,4370,1796,North,59,1423,690,Furniture,2574
25-09-2023 04:00,4747,712,West,53,887,647,Clothing,4035
25-09-2023 05:00,3105,1448,West,53,1258,488,Clothing,1657
25-09-2023 06:00,2292,1627,East,55,941,806,Clothing,665
25-09-2023 07:00,1307,691,West,75,1865,534,Electronics,616
25-09-2023 08:00,4641,1903,East,89,1015,828,Furniture,2738
25-09-2023 09:00,4359,2490,South,65,1342,899,Clothing,1869
25-09-2023 10:00,1976,1604,North,57,544,760,Groceries,372
25-09-2023 11:00,4176,1204,East,77,1942,595,Groceries,2972
25-09-2023 12:00,2251,1048,South,65,1222,884,Clothing,1203
25-09-2023 13:00,2270,2361,North,87,1255,300,Groceries,-91
25-09-2023 14:00,3747,653,West,98,702,765,Groceries,3094
25-09-2023 15:00,2517,2165,North,50,1038,633,Furniture,352
25-09-2023 16:00,3130,1070,North,68,885,396,Electronics,2060
25-09-2023 17:00,2209,2284,North,99,1129,593,Furniture,-75
25-09-2023 18:00,3299,2787,West,66,1467,926,Clothing,512
25-09-2023 19:00,2378,2921,East,98,1237,826,Clothing,-543
25-09-2023 20:00,2773,1304,East,77,859,430,Groceries,1469
25-09-2023 21:00,4943,1298,North,93,1991,733,Furniture,3645
25-09-2023 22:00,2719,1110,South,61,1482,877,Clothing,1609
25-09-2023 23:00,3042,2306,South,55,704,954,Clothing,736
26-09-2023 00:00,1795,642,North,56,1770,360,Groceries,1153
26-09-2023 01:00,1896,771,North,57,1490,154,Groceries,1125
26-09-2023 02:00,2961,2055,South,52,1572,381,Clothing,906
26-09-2023 03:00,1209,2973,North,98,865,871,Furniture,-1764
26-09-2023 04:00,3863,2593,North,70,752,974,Electronics,1270
26-09-2023 05:00,4879,2642,East,57,577,894,Furniture,2237
26-09-2023 06:00,3656,2611,East,77,1268,841,Groceries,1045
26-09-2023 07:00,3494,2960,North,79,1131,737,Clothing,534
26-09-2023 08:00,3507,958,North,81,1486,541,Groceries,2549
26-09-2023 09:00,1967,2238,West,60,916,358,Clothing,-271
26-09-2023 10:00,1471,1932,East,69,1558,661,Clothing,-461
26-09-2023 11:00,4791,1005,North,99,1961,835,Electronics,3786
26-09-2023 12:00,3417,2209,West,65,811,992,Groceries,1208
26-09-2023 13:00,3947,1596,West,74,1666,893,Electronics,2351
26-09-2023 14:00,4563,583,West,94,696,245,Furniture,3980
26-09-2023 15:00,1922,558,West,58,1496,490,Groceries,1364
26-09-2023 16:00,1136,1544,East,88,759,472,Electronics,-408
26-09-2023 17:00,1366,1981,West,98,1889,144,Groceries,-615
26-09-2023 18:00,3959,2704,East,89,1095,496,Electronics,1255
26-09-2023 19:00,1183,1852,West,89,1715,361,Electronics,-669
26-09-2023 20:00,4659,2096,West,52,1033,578,Groceries,2563
26-09-2023 21:00,4358,1075,South,65,523,845,Furniture,3283
26-09-2023 22:00,3519,1179,East,61,1442,664,Electronics,2340
26-09-2023 23:00,2398,702,South,64,1598,584,Electronics,1696
27-09-2023 00:00,3701,1629,South,53,1422,846,Groceries,2072
27-09-2023 01:00,3796,817,West,72,1917,807,Furniture,2979
27-09-2023 02:00,1536,1705,East,76,1178,615,Groceries,-169
27-09-2023 03:00,4582,2138,North,88,1981,671,Clothing,2444
27-09-2023 04:00,3849,2296,West,92,609,784,Groceries,1553
27-09-2023 05:00,2602,905,East,86,589,683,Clothing,1697
27-09-2023 06:00,2273,1178,South,62,536,585,Electronics,1095
27-09-2023 07:00,3967,1770,East,92,1321,686,Furniture,2197
27-09-2023 08:00,3557,2389,West,86,1492,933,Furniture,1168
27-09-2023 09:00,3677,2047,East,89,1071,565,Groceries,1630
27-09-2023 10:00,4049,2143,South,70,1083,565,Clothing,1906
27-09-2023 11:00,2096,1859,East,78,806,121,Groceries,237
27-09-2023 12:00,2305,1945,East,78,561,495,Furniture,360
27-09-2023 13:00,1915,1334,South,98,804,308,Clothing,581
27-09-2023 14:00,4431,2741,West,60,678,662,Furniture,1690
27-09-2023 15:00,4081,2855,North,99,1039,244,Clothing,1226
27-09-2023 16:00,4282,2168,South,77,1431,519,Groceries,2114
27-09-2023 17:00,4906,2430,South,59,1431,448,Electronics,2476
27-09-2023 18:00,1151,780,West,54,1344,404,Electronics,371
27-09-2023 19:00,2028,2313,West,74,1967,883,Clothing,-285
27-09-2023 20:00,2218,1432,East,82,1559,143,Clothing,786
27-09-2023 21:00,2977,1107,South,66,1249,206,Electronics,1870
27-09-2023 22:00,4354,982,East,98,1596,249,Groceries,3372
27-09-2023 23:00,3511,1746,East,82,1553,705,Groceries,1765
28-09-2023 00:00,4184,2272,West,74,1238,363,Furniture,1912
28-09-2023 01:00,1270,2664,West,82,1826,209,Furniture,-1394
28-09-2023 02:00,2186,691,East,58,1870,117,Electronics,1495
28-09-2023 03:00,1459,2517,South,76,1296,849,Electronics,-1058
28-09-2023 04:00,1104,806,South,74,1588,435,Electronics,298
28-09-2023 05:00,4764,1031,East,53,1246,338,Clothing,3733
28-09-2023 06:00,4627,621,North,58,1126,985,Furniture,4006
28-09-2023 07:00,4353,1091,North,95,952,823,Electronics,3262
28-09-2023 08:00,2710,1975,West,64,1330,842,Electronics,735
28-09-2023 09:00,3209,558,South,65,1257,427,Furniture,2651
28-09-2023 10:00,3398,2848,East,65,1360,961,Electronics,550
28-09-2023 11:00,1433,2073,East,62,1318,393,Electronics,-640
28-09-2023 12:00,3899,1640,South,63,1892,512,Groceries,2259
28-09-2023 13:00,1139,2310,West,71,1560,560,Furniture,-1171
28-09-2023 14:00,2494,2305,West,70,880,180,Groceries,189
28-09-2023 15:00,4203,898,North,58,1742,354,Furniture,3305
28-09-2023 16:00,1086,1441,South,90,1148,843,Electronics,-355
28-09-2023 17:00,2711,1027,South,53,745,462,Clothing,1684
28-09-2023 18:00,3230,2945,East,59,750,820,Clothing,285
28-09-2023 19:00,3415,2274,South,84,1064,556,Groceries,1141
28-09-2023 20:00,1128,1921,North,58,1408,997,Clothing,-793
28-09-2023 21:00,2269,2169,South,97,1869,542,Clothing,100
28-09-2023 22:00,4672,2050,East,65,1320,909,Groceries,2622
28-09-2023 23:00,2601,935,North,98,1214,985,Electronics,1666
29-09-2023 00:00,1669,1339,East,67,971,632,Furniture,330
29-09-2023 01:00,4970,859,South,59,621,337,Electronics,4111
29-09-2023 02:00,4449,1652,West,70,1849,997,Groceries,2797
29-09-2023 03:00,1148,1363,South,64,1280,360,Electronics,-215
29-09-2023 04:00,1984,2150,South,64,1247,372,Electronics,-166
29-09-2023 05:00,1851,2232,East,60,620,379,Groceries,-381
29-09-2023 06:00,2456,1745,West,89,638,249,Groceries,711
29-09-2023 07:00,1627,2761,South,97,586,926,Groceries,-1134
29-09-2023 08:00,4797,1415,North,91,629,251,Clothing,3382
29-09-2023 09:00,2492,2298,North,90,751,893,Groceries,194
29-09-2023 10:00,3493,2682,East,96,1286,672,Groceries,811
29-09-2023 11:00,3044,885,East,86,1883,747,Groceries,2159
29-09-2023 12:00,4552,1826,West,69,1953,111,Groceries,2726
29-09-2023 13:00,1883,2305,East,83,546,113,Electronics,-422
29-09-2023 14:00,3341,2085,West,71,1000,610,Groceries,1256
29-09-2023 15:00,2788,1712,South,97,924,641,Furniture,1076
29-09-2023 16:00,4214,2049,North,67,1898,966,Groceries,2165
29-09-2023 17:00,1249,888,North,65,1464,544,Furniture,361
29-09-2023 18:00,3925,1203,North,54,1230,417,Furniture,2722
29-09-2023 19:00,1947,2238,East,50,610,898,Clothing,-291
29-09-2023 20:00,1974,1363,East,68,1750,831,Clothing,611
29-09-2023 21:00,2325,1559,South,59,1562,337,Electronics,766
29-09-2023 22:00,4096,578,East,70,634,638,Groceries,3518
29-09-2023 23:00,3836,1798,West,62,1818,868,Groceries,2038
30-09-2023 00:00,1983,1801,North,73,1109,908,Furniture,182
30-09-2023 01:00,1888,1173,South,72,1557,753,Groceries,715
30-09-2023 02:00,3937,2859,West,72,1486,861,Furniture,1078
30-09-2023 03:00,4972,703,West,60,927,173,Clothing,4269
30-09-2023 04:00,3117,1484,East,96,1591,533,Electronics,1633
30-09-2023 05:00,3672,2475,East,51,698,397,Clothing,1197
30-09-2023 06:00,1874,516,North,55,1059,810,Groceries,1358
30-09-2023 07:00,4183,975,South,60,758,395,Furniture,3208
30-09-2023 08:00,4435,1516,West,64,1224,113,Clothing,2919
30-09-2023 09:00,2326,709,East,58,1173,711,Groceries,1617
30-09-2023 10:00,1470,998,East,61,636,702,Furniture,472
30-09-2023 11:00,2987,928,South,85,1415,494,Groceries,2059
30-09-2023 12:00,1090,1829,South,77,1435,290,Groceries,-739
30-09-2023 13:00,1529,2605,East,72,880,973,Electronics,-1076
30-09-2023 14:00,1660,2053,East,76,737,916,Clothing,-393
30-09-2023 15:00,1738,1731,North,73,1807,520,Groceries,7
30-09-2023 16:00,3773,2034,South,63,1187,205,Groceries,1739
30-09-2023 17:00,1871,2367,West,84,957,493,Electronics,-496
30-09-2023 18:00,2686,2376,East,76,1658,537,Electronics,310
30-09-2023 19:00,1191,1398,East,70,581,106,Furniture,-207
30-09-2023 20:00,2986,1606,East,98,1094,180,Groceries,1380
30-09-2023 21:00,4623,1567,East,62,1153,864,Groceries,3056
30-09-2023 22:00,4313,2006,North,57,1732,751,Groceries,2307
30-09-2023 23:00,3185,2167,South,93,902,584,Groceries,1018
01-10-2023 00:00,1344,992,East,93,1321,456,Electronics,352
01-10-2023 01:00,4251,1104,South,93,687,410,Clothing,3147
01-10-2023 02:00,2008,1447,West,83,992,605,Electronics,561
01-10-2023 03:00,4783,793,West,91,754,618,Furniture,3990
01-10-2023 04:00,3550,1671,West,72,1846,763,Electronics,1879
01-10-2023 05:00,1202,2518,West,58,924,901,Clothing,-1316
01-10-2023 06:00,1572,671,South,50,1938,737,Groceries,901
01-10-2023 07:00,1191,2086,West,85,1690,548,Furniture,-895
01-10-2023 08:00,3052,1030,West,95,984,384,Furniture,2022
01-10-2023 09:00,2913,1643,East,65,935,381,Groceries,1270
01-10-2023 10:00,4308,2359,East,74,679,173,Clothing,1949
01-10-2023 11:00,2716,2260,East,67,1594,144,Electronics,456
01-10-2023 12:00,1310,2613,North,83,1400,628,Groceries,-1303
01-10-2023 13:00,3596,2688,East,87,1964,844,Clothing,908
01-10-2023 14:00,3103,2993,West,52,1143,775,Clothing,110
